TF	Target	EdgeWeight
G034	G020	0.001674894
G052	G085	0.0016748902
G035	G005	0.0016748852
G066	G042	0.001674882
G061	G096	0.001674841
G082	G056	0.0016747728
G018	G052	0.0016747708
G051	G002	0.0016747462
G060	G018	0.0016747098
G076	G068	0.0016747
G054	G058	0.0016746516
G028	G075	0.0016746051
G012	G038	0.0016745974
G016	G051	0.0016745416
G067	G027	0.00167449
G014	G028	0.0016744842
G019	G057	0.0016744417
G080	G082	0.0016743772
G070	G048	0.0016743293
G032	G004	0.0016743282
G086	G003	0.0016743229
G015	G064	0.0016743101
G096	G048	0.0016742963
G053	G042	0.0016742903
G040	G072	0.0016742583
G012	G073	0.0016742469
G074	G022	0.0016742336
G026	G073	0.0016742017
G017	G035	0.0016741918
G067	G034	0.0016741749
G053	G038	0.0016741641
G013	G054	0.0016741536
G045	G039	0.001674127
G081	G042	0.0016740586
G053	G040	0.0016740556
G087	G078	0.0016740154
G052	G067	0.001673897
G098	G035	0.0016738826
G040	G012	0.0016738615
G067	G064	0.0016738533
G011	G100	0.0016738256
G086	G059	0.001673811
G013	G009	0.0016737849
G077	G004	0.0016737571
G088	G038	0.0016737432
G080	G059	0.0016737392
G047	G078	0.0016737027
G097	G080	0.0016736744
G004	G082	0.0016736733
G073	G014	0.001673642
G068	G082	0.0016736364
G042	G035	0.0016736278
G048	G052	0.0016736219
G041	G074	0.0016735542
G012	G006	0.0016735537
G061	G031	0.0016735481
G071	G080	0.0016735372
G018	G028	0.0016735224
G019	G075	0.0016735122
G050	G096	0.0016735119
G081	G083	0.0016735109
G045	G058	0.0016734537
G063	G041	0.0016733729
G030	G066	0.0016733541
G011	G075	0.0016733279
G022	G099	0.0016733191
G060	G048	0.0016733146
G074	G030	0.0016732801
G012	G076	0.0016732678
G041	G081	0.0016732253
G082	G048	0.0016732245
G050	G052	0.0016731905
G089	G084	0.0016731685
G015	G100	0.0016731535
G023	G065	0.0016731332
G009	G068	0.0016731286
G025	G014	0.0016730877
G062	G059	0.0016730396
G021	G076	0.0016730283
G048	G083	0.0016730085
G037	G039	0.0016729936
G074	G034	0.001672993
G048	G068	0.0016729919
G063	G082	0.0016729799
G067	G062	0.0016729452
G002	G010	0.0016729396
G030	G070	0.0016729268
G061	G048	0.0016729109
G074	G010	0.0016728458
G055	G024	0.0016727964
G073	G049	0.0016727763
G028	G058	0.0016727429
G074	G076	0.0016727338
G039	G093	0.0016727273
G039	G082	0.0016727187
G006	G065	0.0016726312
G096	G046	0.0016725818
G036	G055	0.001672554
G020	G066	0.0016725409
G008	G090	0.0016725397
G039	G052	0.0016725053
G082	G027	0.0016724966
G066	G093	0.0016724926
G060	G089	0.0016724467
G038	G085	0.001672446
G083	G080	0.0016724193
G063	G099	0.0016724062
G098	G080	0.001672352
G094	G071	0.00167235
G077	G068	0.0016722388
G085	G005	0.0016722378
G036	G081	0.0016721935
G076	G045	0.0016721872
G083	G096	0.0016721482
G085	G007	0.0016721291
G076	G062	0.0016721046
G064	G097	0.0016720814
G026	G059	0.0016720515
G043	G061	0.0016720151
G033	G096	0.0016719945
G059	G079	0.001671963
G036	G061	0.0016719557
G030	G071	0.0016719507
G022	G040	0.0016719323
G050	G100	0.0016718628
G045	G022	0.0016718626
G018	G088	0.0016718605
G049	G039	0.0016718543
G059	G074	0.0016718358
G027	G055	0.0016718332
G049	G066	0.0016718091
G050	G004	0.0016718032
G049	G056	0.0016717964
G078	G037	0.0016717871
G098	G001	0.0016717656
G087	G028	0.0016717341
G063	G028	0.0016717298
G090	G055	0.0016717146
G058	G050	0.0016717062
G068	G075	0.0016716897
G086	G070	0.0016716509
G078	G075	0.0016716337
G063	G059	0.0016716332
G064	G087	0.0016716314
G059	G020	0.0016715969
G026	G011	0.001671592
G054	G016	0.001671581
G072	G018	0.0016715265
G061	G016	0.0016714984
G080	G063	0.0016714602
G080	G014	0.0016714482
G020	G060	0.0016713953
G077	G033	0.0016713778
G016	G080	0.0016712953
G051	G062	0.0016712927
G083	G040	0.0016712414
G030	G002	0.0016712206
G026	G095	0.0016711967
G082	G086	0.0016711694
G070	G053	0.0016711644
G084	G040	0.0016711548
G013	G097	0.0016711336
G074	G019	0.0016710687
G034	G082	0.0016710686
G050	G016	0.0016710673
G029	G015	0.0016710445
G021	G008	0.0016710421
G097	G096	0.0016709823
G013	G034	0.0016709763
G056	G068	0.0016709687
G073	G063	0.0016708833
G007	G066	0.0016708489
G077	G001	0.0016708376
G005	G008	0.0016708014
G003	G089	0.0016707872
G065	G039	0.0016707843
G029	G031	0.0016707699
G057	G016	0.0016707624
G001	G018	0.0016707547
G047	G082	0.0016707316
G009	G024	0.0016707295
G081	G079	0.0016707031
G042	G067	0.001670653
G082	G033	0.0016706529
G006	G092	0.0016706449
G070	G054	0.0016706237
G042	G031	0.001670605
G012	G094	0.0016705904
G058	G096	0.0016705771
G042	G088	0.0016705256
G061	G099	0.0016705154
G039	G089	0.0016704923
G072	G025	0.0016704523
G058	G024	0.0016704308
G020	G071	0.001670412
G077	G074	0.0016703766
G032	G058	0.0016703644
G050	G025	0.0016703467
G014	G074	0.0016703205
G042	G010	0.0016702844
G050	G042	0.0016702769
G099	G095	0.0016702717
G022	G068	0.001670266
G034	G080	0.0016702291
G096	G090	0.0016702262
G084	G076	0.0016702106
G071	G081	0.0016701262
G031	G074	0.0016700968
G074	G013	0.0016700727
G014	G076	0.0016700585
G016	G090	0.0016700447
G048	G070	0.0016700382
G094	G080	0.0016700263
G080	G057	0.0016700192
G095	G004	0.0016700072
G053	G033	0.0016699998
G003	G097	0.0016698878
G056	G011	0.0016698646
G089	G097	0.0016698524
G077	G064	0.0016698311
G047	G076	0.0016698004
G046	G049	0.0016697983
G033	G077	0.0016697869
G009	G048	0.0016697621
G051	G061	0.0016697427
G044	G094	0.0016697105
G007	G039	0.0016696558
G088	G027	0.0016696363
G024	G072	0.0016696234
G002	G056	0.0016696119
G093	G074	0.0016695478
G051	G021	0.0016695416
G068	G063	0.001669479
G019	G029	0.0016694377
G043	G031	0.0016693419
G043	G024	0.0016693382
G075	G085	0.0016693338
G048	G028	0.0016693183
G063	G001	0.0016693049
G015	G069	0.0016692688
G068	G039	0.0016692346
G048	G061	0.0016691867
G086	G030	0.0016691708
G025	G100	0.0016691496
G061	G051	0.0016690979
G069	G037	0.0016690831
G037	G059	0.0016690466
G034	G025	0.0016690452
G032	G091	0.0016690252
G017	G010	0.0016690193
G040	G070	0.0016690099
G079	G041	0.001668986
G049	G034	0.0016689855
G007	G098	0.0016689576
G019	G046	0.0016689019
G079	G071	0.001668891
G045	G016	0.0016688501
G073	G078	0.0016688015
G098	G021	0.0016687635
G096	G082	0.0016686994
G021	G098	0.0016686763
G084	G001	0.0016686753
G033	G029	0.0016686452
G059	G097	0.0016686305
G042	G069	0.0016686211
G072	G033	0.0016685926
G030	G059	0.0016685494
G075	G041	0.0016685282
G025	G047	0.001668488
G047	G094	0.0016684835
G087	G074	0.0016684652
G085	G041	0.0016684331
G027	G067	0.0016684317
G038	G075	0.0016683753
G090	G066	0.0016683147
G097	G010	0.0016683006
G072	G062	0.0016682864
G035	G017	0.0016682821
G083	G050	0.0016682475
G092	G031	0.0016682089
G100	G050	0.0016681713
G047	G052	0.001668136
G012	G095	0.0016681115
G043	G058	0.0016680862
G088	G040	0.0016680715
G011	G070	0.0016680704
G025	G094	0.0016680401
G090	G058	0.0016680108
G081	G085	0.0016680107
G088	G075	0.0016680082
G017	G055	0.0016679879
G099	G065	0.0016679202
G058	G069	0.0016679169
G003	G027	0.0016679136
G002	G084	0.0016679127
G028	G023	0.0016678843
G080	G061	0.001667884
G055	G093	0.0016678809
G044	G029	0.001667874
G043	G079	0.0016678676
G024	G058	0.0016677533
G046	G079	0.0016677345
G011	G076	0.0016676467
G039	G086	0.0016676217
G008	G016	0.0016675765
G090	G079	0.0016675671
G094	G067	0.0016675554
G054	G046	0.0016675333
G033	G097	0.001667525
G040	G054	0.0016674967
G023	G052	0.0016674824
G022	G075	0.0016674199
G087	G052	0.0016673852
G043	G021	0.0016673846
G052	G033	0.0016673473
G062	G013	0.0016672972
G047	G025	0.0016672857
G074	G020	0.0016672402
G071	G024	0.0016672283
G069	G070	0.0016672111
G076	G035	0.0016671257
G053	G061	0.0016670686
G094	G098	0.0016670411
G069	G046	0.0016670324
G095	G099	0.001667018
G099	G084	0.0016670126
G057	G029	0.0016670021
G063	G058	0.0016669342
G088	G046	0.0016668701
G073	G090	0.001666861
G004	G037	0.0016668526
G030	G090	0.0016668516
G030	G045	0.0016667921
G055	G046	0.0016667903
G074	G039	0.0016667786
G031	G082	0.0016667485
G054	G013	0.0016667288
G037	G016	0.0016667255
G043	G073	0.0016667082
G027	G050	0.0016666929
G033	G039	0.0016666913
G028	G039	0.001666689
G033	G058	0.0016666754
G096	G075	0.001666627
G088	G031	0.0016665963
G037	G098	0.001666533
G096	G032	0.0016665127
G033	G049	0.0016664838
G027	G051	0.0016664788
G049	G076	0.0016664622
G001	G073	0.0016664049
G086	G020	0.0016663993
G040	G047	0.001666352
G045	G031	0.001666315
G053	G092	0.0016662643
G028	G042	0.0016662523
G030	G025	0.0016662416
G057	G018	0.0016662403
G041	G017	0.0016662042
G080	G034	0.0016661736
G035	G037	0.0016661613
G086	G002	0.0016661491
G090	G001	0.0016661385
G094	G039	0.0016661362
G035	G043	0.0016661012
G052	G010	0.0016660625
G011	G039	0.0016660567
G011	G020	0.0016660462
G089	G068	0.0016660381
G044	G054	0.0016660028
G043	G004	0.0016659894
G092	G054	0.0016659583
G012	G062	0.0016659509
G024	G081	0.0016658942
G006	G042	0.0016658843
G004	G053	0.001665862
G022	G092	0.0016657978
G068	G090	0.00166569
G042	G051	0.0016656885
G051	G058	0.001665681
G071	G021	0.0016656744
G024	G025	0.0016656574
G055	G061	0.0016655634
G100	G097	0.0016655546
G085	G058	0.00166549
G005	G021	0.0016654662
G068	G098	0.0016654561
G025	G096	0.0016654244
G037	G030	0.0016654178
G030	G004	0.0016653726
G002	G018	0.0016653677
G080	G006	0.0016653539
G051	G097	0.0016653294
G093	G091	0.0016653128
G024	G066	0.0016652752
G077	G045	0.001665272
G088	G082	0.0016652632
G032	G089	0.0016652432
G015	G084	0.001665231
G036	G077	0.0016652229
G036	G075	0.0016652095
G067	G043	0.0016651752
G056	G029	0.0016651734
G066	G050	0.0016651567
G067	G039	0.00166511
G032	G017	0.0016650262
G014	G082	0.0016649937
G097	G088	0.0016649544
G054	G051	0.0016649348
G058	G084	0.0016649333
G034	G038	0.0016648971
G019	G009	0.0016648876
G082	G004	0.0016648666
G005	G084	0.0016648546
G093	G010	0.0016647652
G096	G085	0.0016647651
G025	G088	0.001664756
G057	G070	0.0016646929
G081	G015	0.0016646846
G044	G007	0.0016646825
G086	G055	0.0016646787
G070	G062	0.001664624
G048	G051	0.0016646127
G086	G085	0.001664605
G007	G075	0.0016645973
G051	G037	0.001664556
G100	G046	0.0016645187
G082	G013	0.0016645003
G078	G066	0.0016644574
G029	G035	0.0016644555
G006	G075	0.0016644537
G072	G001	0.0016644375
G067	G078	0.0016643698
G089	G002	0.0016643339
G048	G090	0.0016643285
G098	G037	0.0016643013
G069	G094	0.0016642659
G062	G011	0.0016642602
G087	G063	0.001664225
G069	G017	0.0016642209
G056	G090	0.0016642192
G017	G062	0.001664152
G030	G010	0.0016641511
G089	G051	0.0016641474
G044	G011	0.0016641442
G032	G084	0.0016640882
G022	G035	0.0016639729
G076	G081	0.001663966
G052	G062	0.0016638241
G025	G075	0.0016638195
G050	G001	0.0016638036
G047	G021	0.0016636875
G013	G025	0.0016636827
G067	G084	0.0016636618
G049	G091	0.0016635736
G083	G017	0.0016635038
G096	G100	0.0016634709
G019	G013	0.0016634499
G048	G025	0.0016634344
G047	G081	0.0016633805
G025	G017	0.0016633747
G007	G091	0.0016633136
G086	G090	0.0016632846
G028	G002	0.0016632383
G023	G083	0.0016632302
G082	G069	0.0016631885
G068	G045	0.001663075
G001	G011	0.0016630227
G050	G098	0.0016630216
G026	G002	0.0016629886
G050	G048	0.001662943
G029	G046	0.0016629187
G022	G038	0.0016629099
G002	G061	0.0016629058
G057	G071	0.0016628935
G069	G050	0.0016628932
G061	G088	0.0016628699
G056	G004	0.0016628661
G093	G100	0.0016628654
G013	G080	0.0016628596
G064	G035	0.0016628137
G008	G057	0.0016626882
G082	G031	0.0016626588
G009	G082	0.0016626403
G068	G046	0.0016626272
G036	G031	0.0016626007
G082	G058	0.0016625762
G036	G007	0.0016625193
G089	G020	0.0016625023
G067	G091	0.001662465
G064	G008	0.0016624334
G034	G091	0.0016623987
G090	G073	0.0016623947
G082	G023	0.001662386
G087	G077	0.0016623803
G020	G012	0.0016623427
G004	G066	0.0016623375
G098	G023	0.0016622624
G017	G074	0.0016622129
G046	G043	0.0016621792
G002	G001	0.0016621661
G061	G009	0.0016621416
G055	G058	0.0016621383
G088	G047	0.0016621379
G041	G070	0.00166213
G049	G084	0.0016620934
G100	G069	0.0016620576
G039	G049	0.0016620425
G098	G074	0.0016619746
G047	G099	0.00166186
G067	G070	0.0016617886
G009	G088	0.0016617465
G058	G047	0.0016617397
G051	G072	0.0016617249
G040	G028	0.0016617115
G049	G020	0.0016616579
G028	G014	0.0016616572
G083	G008	0.0016616354
G062	G027	0.001661525
G067	G038	0.0016615218
G009	G035	0.0016615089
G028	G041	0.0016615028
G056	G043	0.0016614738
G051	G054	0.001661447
G029	G058	0.0016613816
G083	G051	0.0016613371
G059	G044	0.0016613211
G076	G025	0.0016613031
G083	G048	0.0016612866
G054	G097	0.0016612698
G095	G058	0.0016612309
G020	G072	0.0016612208
G067	G058	0.0016612114
G015	G062	0.0016612108
G064	G026	0.001661198
G007	G084	0.001661192
G054	G042	0.0016610974
G087	G016	0.0016610939
G069	G041	0.0016610618
G093	G090	0.0016610081
G090	G068	0.0016609593
G075	G077	0.001660945
G074	G093	0.0016609039
G092	G089	0.0016608732
G026	G041	0.0016608459
G039	G098	0.0016607972
G080	G054	0.001660752
G021	G100	0.0016607445
G088	G041	0.0016606278
G034	G021	0.001660592
G050	G043	0.0016605887
G089	G059	0.0016605877
G037	G045	0.0016605869
G056	G017	0.0016605358
G094	G095	0.0016605126
G003	G094	0.0016604641
G007	G031	0.0016604299
G073	G084	0.0016603776
G013	G019	0.0016603036
G023	G042	0.0016603012
G023	G021	0.0016602891
G010	G042	0.0016602889
G050	G088	0.0016602876
G047	G100	0.0016602785
G059	G042	0.0016602131
G006	G077	0.0016602079
G017	G034	0.001660201
G041	G035	0.0016601919
G052	G050	0.0016601398
G067	G090	0.0016600768
G087	G091	0.0016600073
G017	G093	0.001659952
G073	G042	0.0016598853
G003	G075	0.0016598443
G044	G085	0.0016598426
G067	G001	0.001659832
G079	G093	0.0016598154
G060	G074	0.001659815
G098	G014	0.001659796
G076	G029	0.0016597842
G087	G099	0.0016597642
G059	G004	0.0016597429
G061	G062	0.0016597287
G093	G075	0.0016596789
G072	G099	0.0016596338
G083	G095	0.0016596294
G082	G063	0.0016595975
G034	G092	0.0016595714
G026	G049	0.0016595431
G006	G035	0.0016595226
G075	G082	0.0016594916
G023	G084	0.001659491
G018	G029	0.0016594889
G026	G047	0.001659486
G071	G084	0.0016594477
G094	G052	0.0016594346
G025	G045	0.0016594139
G081	G082	0.0016594002
G035	G066	0.001659391
G087	G001	0.0016593863
G066	G098	0.0016593426
G039	G002	0.0016592704
G014	G078	0.0016592633
G043	G015	0.0016592628
G001	G096	0.0016592368
G064	G089	0.0016591996
G014	G085	0.0016591975
G014	G027	0.0016591846
G084	G042	0.0016591795
G038	G059	0.0016591742
G036	G057	0.0016591366
G076	G041	0.0016591179
G033	G067	0.0016590646
G006	G022	0.0016590583
G041	G092	0.0016590551
G062	G096	0.0016590325
G052	G065	0.0016590011
G044	G048	0.0016589854
G006	G041	0.0016589807
G018	G065	0.0016589739
G076	G080	0.0016589444
G050	G085	0.0016589086
G033	G021	0.0016589069
G050	G092	0.0016588779
G076	G043	0.001658863
G088	G014	0.0016588576
G011	G081	0.0016588414
G046	G011	0.0016588124
G097	G099	0.0016587268
G013	G077	0.0016587178
G070	G029	0.0016586877
G093	G018	0.0016586769
G059	G039	0.0016586761
G015	G081	0.0016586747
G098	G042	0.0016586458
G037	G082	0.0016586392
G013	G008	0.0016586323
G077	G035	0.0016586201
G097	G020	0.0016586187
G033	G020	0.0016586185
G023	G046	0.0016585985
G074	G001	0.0016585934
G081	G088	0.0016585654
G092	G016	0.0016584666
G026	G027	0.0016583967
G006	G089	0.0016583886
G075	G038	0.0016583741
G063	G084	0.0016583442
G009	G070	0.0016583323
G100	G082	0.0016583247
G081	G095	0.0016583048
G059	G016	0.001658289
G091	G025	0.0016582464
G078	G059	0.0016582358
G041	G053	0.0016582025
G020	G057	0.001658152
G067	G057	0.0016581452
G090	G094	0.0016581289
G021	G089	0.0016580962
G049	G058	0.0016580834
G059	G058	0.0016580268
G091	G042	0.001658023
G029	G070	0.0016579458
G069	G098	0.00165794
G034	G058	0.0016578954
G060	G096	0.0016578381
G009	G078	0.0016578222
G089	G033	0.0016577994
G021	G069	0.0016577371
G014	G021	0.0016576861
G036	G100	0.0016576656
G055	G083	0.0016576421
G033	G031	0.0016576342
G053	G012	0.0016576063
G096	G035	0.0016575766
G022	G046	0.0016575641
G022	G087	0.0016575279
G071	G053	0.0016575007
G097	G052	0.0016574995
G012	G011	0.0016574814
G052	G073	0.0016574693
G055	G070	0.0016574663
G034	G075	0.0016574548
G045	G064	0.0016573813
G033	G004	0.0016573119
G087	G061	0.0016572874
G032	G016	0.0016572439
G030	G037	0.0016572434
G048	G018	0.0016571642
G049	G079	0.0016571251
G049	G051	0.0016570827
G052	G051	0.0016570827
G060	G025	0.0016570325
G062	G014	0.0016569998
G032	G098	0.0016569708
G082	G036	0.001656943
G041	G021	0.0016569352
G067	G046	0.0016569216
G051	G018	0.0016568955
G073	G001	0.0016568727
G084	G018	0.0016568297
G077	G017	0.001656829
G075	G097	0.0016567513
G050	G099	0.0016567436
G098	G047	0.0016567077
G045	G077	0.0016566941
G082	G081	0.0016566431
G057	G050	0.0016566347
G076	G082	0.0016566241
G080	G083	0.0016565849
G092	G066	0.0016565511
G092	G049	0.0016565216
G099	G011	0.0016564591
G061	G032	0.0016564522
G016	G039	0.0016564168
G045	G079	0.001656404
G001	G079	0.0016563645
G016	G032	0.0016563624
G073	G045	0.0016563382
G052	G074	0.001656211
G053	G007	0.001656197
G062	G070	0.0016561903
G045	G017	0.0016561827
G021	G041	0.0016561727
G031	G045	0.0016561721
G058	G072	0.0016561679
G057	G089	0.0016561617
G068	G001	0.00165614
G038	G091	0.001656119
G079	G046	0.0016560835
G084	G075	0.0016560616
G069	G085	0.0016560433
G065	G091	0.0016560392
G100	G015	0.0016559423
G081	G009	0.0016558869
G094	G078	0.0016558162
G056	G027	0.0016557998
G017	G066	0.0016557864
G099	G024	0.0016557579
G085	G020	0.0016557006
G088	G024	0.0016556935
G070	G014	0.0016556918
G074	G086	0.0016556896
G063	G055	0.0016556749
G080	G015	0.0016556038
G064	G023	0.0016555754
G003	G055	0.0016555397
G094	G084	0.0016555301
G095	G018	0.001655471
G058	G100	0.0016554425
G067	G026	0.0016554397
G067	G099	0.0016554337
G072	G045	0.0016554163
G025	G050	0.0016554146
G037	G021	0.0016553885
G051	G030	0.0016553131
G086	G014	0.0016552394
G037	G052	0.0016551603
G024	G042	0.0016551473
G043	G001	0.0016550855
G006	G055	0.0016550802
G061	G095	0.0016550464
G020	G091	0.0016550395
G043	G091	0.0016549714
G006	G091	0.0016549696
G033	G095	0.0016548631
G077	G094	0.001654838
G028	G085	0.0016548374
G012	G052	0.0016548049
G023	G068	0.0016547974
G098	G073	0.001654773
G096	G092	0.0016547448
G035	G072	0.0016547153
G079	G072	0.0016546886
G071	G085	0.0016546817
G088	G057	0.0016546705
G013	G045	0.0016546566
G057	G056	0.0016546515
G092	G014	0.0016545675
G003	G005	0.0016545658
G016	G027	0.001654564
G007	G004	0.001654558
G029	G018	0.0016545303
G099	G078	0.0016545046
G018	G050	0.0016544885
G047	G045	0.0016544778
G004	G017	0.0016544672
G070	G059	0.0016544138
G010	G082	0.0016544096
G025	G090	0.0016543855
G051	G011	0.0016543736
G043	G071	0.0016543053
G094	G027	0.0016542644
G045	G072	0.0016542512
G063	G014	0.001654237
G099	G050	0.0016540524
G030	G072	0.0016539956
G040	G090	0.0016539478
G067	G089	0.0016539029
G017	G065	0.0016538982
G006	G005	0.0016537397
G033	G022	0.0016537264
G071	G093	0.0016537093
G092	G055	0.0016536986
G056	G015	0.0016536708
G026	G093	0.0016536156
G006	G025	0.0016536049
G044	G091	0.001653497
G006	G045	0.0016534663
G092	G094	0.0016532518
G056	G082	0.0016532047
G065	G035	0.0016531147
G017	G092	0.0016530838
G047	G070	0.0016530837
G097	G025	0.0016530318
G074	G023	0.0016529788
G023	G027	0.0016529715
G032	G079	0.0016529713
G088	G078	0.0016529412
G085	G047	0.0016529288
G089	G038	0.0016528997
G045	G049	0.0016528947
G024	G001	0.0016528877
G097	G035	0.0016528469
G041	G066	0.0016528256
G080	G040	0.0016528171
G011	G033	0.0016528124
G019	G070	0.0016528047
G031	G039	0.0016526901
G049	G009	0.001652673
G057	G098	0.001652665
G003	G048	0.0016526356
G053	G077	0.0016526238
G045	G086	0.0016525824
G076	G050	0.0016524883
G013	G044	0.001652439
G052	G095	0.0016524376
G008	G042	0.0016523766
G071	G018	0.001652367
G075	G022	0.0016523532
G051	G041	0.0016523305
G001	G039	0.0016523078
G082	G043	0.0016522655
G097	G044	0.0016522614
G012	G046	0.001652245
G027	G077	0.0016522348
G028	G053	0.0016521867
G023	G075	0.0016521532
G070	G045	0.0016521275
G056	G057	0.001652109
G022	G070	0.0016521002
G055	G086	0.0016519759
G092	G027	0.0016519541
G040	G024	0.0016519473
G072	G015	0.0016518912
G037	G027	0.0016518271
G024	G075	0.0016517763
G053	G069	0.0016517658
G029	G050	0.0016517412
G020	G050	0.0016516675
G034	G002	0.0016516597
G068	G017	0.0016516353
G095	G009	0.0016516254
G089	G092	0.001651548
G045	G051	0.0016515417
G036	G065	0.0016515316
G075	G031	0.0016515099
G020	G068	0.0016514973
G028	G038	0.0016514907
G072	G095	0.0016513783
G077	G024	0.0016513739
G059	G091	0.0016513191
G055	G023	0.0016512887
G047	G033	0.0016511822
G021	G051	0.0016511151
G042	G079	0.001651095
G058	G038	0.0016510745
G100	G045	0.001651051
G024	G093	0.0016510166
G070	G098	0.001650965
G080	G096	0.0016509363
G017	G009	0.0016509179
G011	G096	0.0016509048
G061	G029	0.0016508972
G087	G022	0.0016508851
G004	G047	0.0016508423
G035	G070	0.0016508274
G039	G081	0.0016507846
G057	G014	0.0016506525
G084	G066	0.001650612
G046	G029	0.0016505265
G001	G021	0.0016504871
G093	G079	0.0016504751
G066	G069	0.0016504398
G078	G021	0.0016503887
G029	G016	0.0016503716
G067	G025	0.0016503548
G040	G059	0.0016503453
G050	G074	0.0016503207
G047	G039	0.0016502973
G059	G045	0.001650241
G039	G042	0.0016502205
G015	G024	0.0016501865
G007	G041	0.0016500884
G092	G074	0.0016500615
G069	G058	0.0016500591
G064	G054	0.0016500381
G028	G001	0.0016499835
G068	G027	0.0016499668
G083	G077	0.0016499545
G020	G058	0.0016499341
G001	G085	0.0016499147
G042	G099	0.0016498761
G008	G022	0.001649777
G089	G063	0.0016497682
G015	G035	0.0016497464
G005	G069	0.0016497407
G088	G011	0.0016497326
G056	G016	0.0016497216
G019	G066	0.0016497202
G095	G069	0.0016496734
G063	G048	0.0016496421
G035	G064	0.0016496282
G062	G094	0.0016496135
G040	G077	0.00164959
G053	G071	0.0016495599
G061	G072	0.0016495386
G042	G045	0.0016495303
G057	G043	0.0016495121
G073	G079	0.0016494453
G050	G017	0.0016494079
G012	G097	0.0016493979
G089	G058	0.0016493802
G049	G089	0.0016493236
G053	G031	0.0016492874
G021	G093	0.0016492526
G037	G069	0.0016492483
G039	G015	0.0016491378
G009	G100	0.0016490679
G074	G040	0.0016490268
G032	G031	0.0016490238
G059	G078	0.0016489434
G021	G043	0.0016489027
G032	G001	0.0016488798
G084	G078	0.001648827
G027	G039	0.0016488212
G048	G017	0.0016488021
G035	G051	0.0016487758
G087	G075	0.0016487305
G077	G012	0.0016487284
G063	G012	0.0016486569
G024	G069	0.0016485633
G074	G054	0.0016485598
G044	G079	0.0016485462
G086	G010	0.001648531
G077	G073	0.001648529
G085	G071	0.0016484616
G063	G062	0.0016483587
G054	G094	0.0016483471
G067	G005	0.0016483434
G072	G009	0.0016483039
G020	G041	0.0016482752
G045	G053	0.0016482663
G063	G044	0.0016481853
G072	G008	0.001648178
G065	G069	0.0016481658
G074	G062	0.0016481284
G083	G094	0.0016481213
G034	G094	0.001648119
G005	G045	0.0016480925
G098	G016	0.0016480637
G021	G079	0.0016480344
G012	G010	0.001647971
G068	G093	0.001647938
G027	G018	0.0016479301
G049	G031	0.001647909
G071	G092	0.001647865
G013	G039	0.0016478471
G064	G025	0.0016478384
G035	G036	0.0016478242
G093	G055	0.0016478206
G073	G017	0.001647801
G014	G011	0.001647792
G091	G071	0.0016477386
G086	G100	0.0016477299
G069	G027	0.0016477093
G015	G089	0.0016476777
G059	G098	0.0016476645
G089	G100	0.0016476532
G011	G085	0.0016476498
G049	G024	0.0016476489
G043	G057	0.001647624
G029	G085	0.0016476096
G076	G053	0.0016475449
G061	G004	0.0016474329
G044	G001	0.0016474266
G025	G095	0.0016474209
G070	G032	0.0016474144
G092	G076	0.0016473909
G091	G045	0.0016473671
G027	G092	0.0016473528
G022	G043	0.00164735
G027	G088	0.0016473345
G070	G095	0.0016473316
G075	G005	0.0016472812
G015	G057	0.0016472803
G016	G038	0.0016471551
G012	G049	0.0016471454
G052	G099	0.0016471442
G071	G074	0.0016471313
G013	G076	0.0016471234
G085	G066	0.0016470976
G056	G018	0.0016470829
G091	G080	0.0016470763
G078	G076	0.0016470684
G081	G001	0.0016470683
G044	G086	0.0016470321
G062	G084	0.0016470276
G007	G011	0.0016470054
G027	G065	0.001646956
G079	G088	0.0016468982
G067	G055	0.0016468042
G072	G002	0.0016466945
G034	G009	0.0016466482
G031	G066	0.0016466103
G061	G071	0.0016466059
G067	G024	0.0016466026
G014	G050	0.0016465939
G044	G039	0.0016465901
G024	G045	0.0016465186
G057	G030	0.0016464685
G097	G005	0.0016464477
G068	G021	0.0016464269
G019	G062	0.0016464151
G088	G059	0.0016464049
G071	G088	0.0016464025
G064	G039	0.0016463267
G016	G009	0.0016463234
G038	G017	0.0016462549
G027	G068	0.0016462001
G053	G004	0.0016461224
G091	G094	0.001646121
G087	G039	0.0016460792
G068	G085	0.0016460476
G035	G020	0.0016460432
G023	G017	0.0016460221
G086	G034	0.0016459776
G008	G009	0.0016459483
G076	G016	0.0016459149
G017	G049	0.001645848
G086	G096	0.0016458383
G091	G035	0.0016458279
G037	G024	0.0016457932
G067	G004	0.0016457863
G093	G082	0.0016457578
G007	G009	0.0016457463
G085	G029	0.0016456862
G057	G053	0.0016456635
G097	G076	0.0016456606
G095	G047	0.0016456014
G028	G031	0.0016455913
G079	G039	0.0016455003
G042	G008	0.0016454741
G052	G086	0.0016454521
G032	G045	0.0016454137
G067	G035	0.0016454061
G073	G071	0.0016454012
G054	G035	0.0016453823
G001	G071	0.001645332
G033	G066	0.0016453005
G007	G037	0.0016452983
G047	G068	0.0016452664
G079	G009	0.0016452363
G089	G004	0.0016452259
G012	G065	0.0016452234
G045	G041	0.0016452087
G071	G061	0.0016452047
G028	G084	0.0016451792
G039	G062	0.0016450722
G049	G042	0.001645005
G040	G063	0.0016449607
G052	G029	0.0016449508
G025	G018	0.0016449206
G095	G037	0.0016448674
G047	G043	0.0016448429
