TF	Target	EdgeWeight
G077	G037	0.0016815134
G002	G049	0.0016814921
G009	G051	0.0016814914
G037	G014	0.0016814605
G049	G079	0.001681372
G011	G020	0.0016813622
G016	G056	0.0016813531
G062	G089	0.0016813478
G020	G090	0.0016812686
G075	G024	0.001681244
G058	G064	0.0016812093
G100	G047	0.001681204
G099	G084	0.0016811502
G097	G095	0.0016811375
G082	G012	0.001681132
G034	G051	0.0016811164
G046	G037	0.0016810488
G020	G091	0.0016810368
G014	G070	0.0016810248
G097	G092	0.0016810246
G049	G011	0.0016810116
G060	G092	0.0016809845
G061	G091	0.0016809473
G087	G038	0.0016809416
G083	G005	0.0016809414
G084	G085	0.0016808567
G066	G038	0.0016808535
G092	G038	0.0016808463
G034	G033	0.001680841
G076	G052	0.0016807823
G032	G094	0.0016807163
G065	G071	0.0016806596
G039	G056	0.0016806556
G084	G092	0.0016806021
G025	G029	0.0016805839
G085	G035	0.00168058
G058	G043	0.0016805783
G066	G024	0.0016805272
G045	G005	0.0016805121
G047	G073	0.0016805119
G034	G013	0.0016804419
G065	G069	0.0016804354
G017	G087	0.0016804178
G072	G089	0.0016804034
G012	G054	0.0016803219
G032	G084	0.0016803198
G007	G059	0.0016802155
G047	G039	0.001680205
G051	G039	0.0016802016
G089	G050	0.0016801637
G019	G027	0.0016801552
G002	G053	0.0016801512
G054	G020	0.0016801428
G050	G058	0.0016800663
G088	G069	0.0016800546
G075	G013	0.0016800516
G052	G086	0.0016800269
G095	G080	0.001680021
G012	G095	0.0016800127
G055	G001	0.0016799957
G023	G021	0.001679982
G038	G079	0.0016799708
G017	G051	0.0016799702
G018	G038	0.0016799296
G037	G055	0.0016799263
G086	G049	0.0016799055
G018	G086	0.0016798349
G076	G093	0.0016797835
G057	G016	0.0016797141
G056	G012	0.0016797063
G054	G043	0.0016797042
G052	G047	0.001679689
G088	G035	0.0016796781
G045	G083	0.0016796316
G045	G079	0.001679622
G063	G045	0.0016795752
G022	G095	0.001679528
G086	G050	0.0016795155
G057	G034	0.0016794992
G093	G020	0.0016794972
G033	G048	0.0016794947
G050	G046	0.0016794378
G034	G055	0.0016794192
G054	G045	0.0016794121
G087	G006	0.0016794116
G028	G009	0.0016794079
G096	G025	0.0016793943
G005	G097	0.0016793825
G066	G060	0.0016793705
G094	G025	0.0016793354
G099	G059	0.001679317
G027	G002	0.0016792674
G014	G019	0.0016791875
G063	G040	0.0016791724
G077	G089	0.0016791443
G059	G056	0.0016791312
G019	G053	0.0016791115
G017	G021	0.0016791081
G087	G046	0.0016790944
G089	G051	0.0016790448
G055	G039	0.0016790156
G098	G027	0.0016789443
G028	G092	0.0016789429
G083	G023	0.0016789059
G054	G080	0.0016788973
G055	G094	0.0016788949
G063	G084	0.001678894
G007	G012	0.0016788915
G055	G072	0.0016788882
G025	G021	0.0016788823
G011	G095	0.001678861
G087	G089	0.0016788424
G006	G075	0.0016787694
G099	G043	0.0016787684
G042	G001	0.0016787633
G070	G077	0.0016787533
G043	G026	0.0016787518
G097	G098	0.0016787512
G021	G083	0.0016787498
G098	G039	0.0016787109
G022	G036	0.0016785903
G001	G052	0.0016785858
G093	G089	0.0016785826
G028	G048	0.0016785623
G086	G059	0.0016785621
G050	G023	0.0016785292
G036	G060	0.0016785276
G003	G091	0.0016785061
G014	G045	0.0016784908
G084	G015	0.0016784896
G016	G012	0.0016784789
G008	G099	0.0016784631
G074	G014	0.0016784404
G025	G057	0.0016784362
G034	G041	0.0016784094
G017	G013	0.0016784016
G003	G040	0.001678392
G078	G068	0.0016783625
G016	G085	0.0016783392
G066	G096	0.0016783302
G080	G020	0.0016783292
G059	G038	0.001678296
G014	G076	0.0016782896
G025	G047	0.0016782815
G042	G021	0.0016782748
G041	G023	0.0016782726
G052	G072	0.0016782514
G019	G072	0.0016781917
G095	G093	0.0016781789
G007	G029	0.0016781775
G055	G079	0.001678121
G065	G095	0.001678108
G035	G001	0.00167808
G062	G087	0.0016780795
G019	G022	0.0016780706
G020	G002	0.0016780646
G005	G030	0.0016780378
G076	G017	0.0016779972
G062	G067	0.0016779887
G044	G031	0.0016779769
G081	G025	0.0016779696
G074	G083	0.0016779534
G070	G093	0.0016779249
G073	G042	0.0016779114
G011	G021	0.0016778683
G045	G012	0.0016777935
G004	G011	0.0016777797
G022	G073	0.0016777453
G003	G054	0.0016777106
G010	G022	0.0016776939
G025	G069	0.0016776843
G059	G032	0.0016776794
G090	G010	0.0016776653
G049	G038	0.0016776555
G063	G037	0.0016776107
G004	G078	0.0016775964
G065	G025	0.0016775902
G056	G044	0.0016775789
G094	G056	0.0016775621
G087	G005	0.0016775455
G097	G099	0.0016775335
G014	G081	0.0016774989
G012	G099	0.0016774484
G065	G073	0.0016774413
G040	G060	0.0016774032
G027	G062	0.0016773904
G020	G012	0.0016773319
G045	G033	0.0016773284
G016	G038	0.0016773279
G079	G039	0.001677313
G031	G086	0.0016772805
G070	G089	0.001677277
G063	G051	0.0016772371
G092	G025	0.0016771493
G100	G092	0.0016770887
G048	G023	0.0016770735
G067	G059	0.0016770541
G087	G076	0.001677046
G075	G043	0.0016770394
G064	G051	0.001677037
G051	G035	0.0016770263
G032	G043	0.0016770108
G036	G052	0.0016770106
G023	G073	0.0016770056
G071	G051	0.0016769335
G061	G012	0.0016769324
G074	G017	0.0016768719
G041	G012	0.001676862
G019	G074	0.001676849
G076	G074	0.0016768482
G099	G031	0.0016768457
G100	G064	0.0016768274
G069	G005	0.0016768179
G078	G052	0.0016768104
G078	G028	0.0016767937
G008	G020	0.0016767817
G047	G011	0.0016767696
G024	G031	0.0016767489
G065	G097	0.0016767163
G085	G030	0.0016766879
G023	G035	0.0016766796
G069	G046	0.0016766719
G020	G025	0.0016766706
G005	G012	0.0016766684
G067	G095	0.0016766483
G036	G078	0.0016766299
G059	G017	0.0016765648
G081	G046	0.0016765146
G014	G037	0.001676508
G034	G006	0.0016764596
G076	G087	0.0016764003
G078	G006	0.0016763537
G053	G045	0.00167633
G086	G096	0.0016763234
G006	G089	0.0016763193
G046	G042	0.0016762839
G070	G079	0.0016762657
G002	G075	0.001676228
G077	G033	0.001676225
G026	G014	0.0016762159
G043	G098	0.0016762054
G059	G015	0.0016761752
G004	G002	0.0016761606
G100	G024	0.0016761302
G057	G064	0.0016760965
G045	G032	0.001676073
G075	G026	0.0016760413
G081	G006	0.0016760374
G082	G014	0.0016760288
G075	G060	0.0016760161
G045	G046	0.0016759688
G079	G059	0.0016759388
G025	G031	0.0016759301
G029	G033	0.0016759055
G099	G064	0.0016758799
G004	G028	0.0016758116
G098	G080	0.0016758054
G027	G091	0.0016758008
G090	G054	0.0016757818
G100	G093	0.0016757684
G009	G027	0.0016757508
G034	G001	0.0016757471
G064	G057	0.0016757213
G078	G097	0.0016756847
G034	G024	0.0016756773
G068	G072	0.0016756754
G071	G033	0.001675654
G034	G070	0.0016756176
G037	G044	0.0016755876
G097	G079	0.0016755762
G050	G021	0.0016755747
G002	G061	0.0016755647
G016	G078	0.0016755624
G053	G099	0.0016755457
G089	G027	0.0016755167
G007	G054	0.0016755142
G016	G048	0.0016755088
G050	G062	0.0016754862
G099	G006	0.0016754837
G001	G064	0.0016754803
G058	G009	0.0016754654
G063	G076	0.001675465
G083	G049	0.0016754608
G081	G075	0.0016753974
G066	G092	0.0016753882
G044	G007	0.0016753408
G057	G066	0.0016753329
G089	G033	0.0016753073
G001	G082	0.0016753017
G048	G063	0.0016752966
G088	G037	0.0016752926
G067	G045	0.0016752805
G084	G003	0.0016752462
G052	G020	0.0016752107
G006	G008	0.0016751922
G089	G095	0.0016751918
G075	G031	0.0016751908
G007	G045	0.0016751479
G078	G045	0.0016751293
G010	G063	0.0016751247
G075	G079	0.0016750818
G018	G009	0.0016750713
G015	G050	0.0016750337
G023	G029	0.0016750284
G058	G038	0.0016750072
G026	G013	0.0016749998
G076	G062	0.0016749717
G036	G028	0.0016749639
G035	G078	0.0016749406
G030	G074	0.0016749365
G092	G086	0.0016748856
G056	G080	0.0016748782
G064	G010	0.001674874
G059	G062	0.0016748436
G004	G030	0.001674834
G019	G081	0.0016747998
G067	G031	0.0016747989
G035	G064	0.0016747841
G031	G043	0.001674777
G054	G041	0.0016747002
G041	G064	0.0016746636
G060	G056	0.001674613
G089	G100	0.001674593
G069	G016	0.0016745749
G015	G044	0.0016745578
G063	G009	0.0016745507
G003	G083	0.0016744259
G020	G050	0.0016744176
G060	G088	0.0016744018
G083	G010	0.0016743605
G093	G057	0.0016743422
G008	G016	0.0016743335
G057	G077	0.0016743294
G032	G073	0.0016743027
G041	G079	0.0016742989
G020	G045	0.001674289
G059	G052	0.0016742822
G037	G083	0.0016742705
G024	G069	0.001674267
G085	G058	0.0016742651
G069	G097	0.0016742478
G028	G023	0.0016742455
G060	G058	0.0016742066
G016	G081	0.0016742033
G040	G047	0.0016741853
G086	G011	0.0016741456
G054	G084	0.0016741408
G022	G069	0.0016741401
G074	G048	0.001674114
G068	G014	0.0016741102
G020	G017	0.0016741087
G073	G041	0.0016740923
G046	G003	0.0016740876
G065	G061	0.0016740615
G051	G067	0.0016740465
G094	G066	0.0016740302
G040	G036	0.0016740215
G025	G040	0.0016740055
G097	G031	0.0016740026
G030	G043	0.001673963
G032	G062	0.00167396
G044	G038	0.0016739178
G006	G059	0.0016739089
G025	G001	0.0016738946
G044	G008	0.0016738325
G029	G081	0.0016738205
G022	G058	0.0016737514
G033	G059	0.001673715
G049	G093	0.0016736788
G016	G031	0.0016735992
G094	G041	0.0016735713
G032	G039	0.0016735279
G060	G047	0.001673498
G038	G068	0.0016734881
G044	G051	0.0016734671
G071	G075	0.0016734597
G088	G056	0.001673449
G036	G088	0.001673366
G075	G097	0.0016733361
G087	G003	0.0016733314
G033	G064	0.0016733173
G020	G073	0.001673237
G066	G056	0.001673227
G028	G075	0.0016732023
G007	G024	0.0016731673
G095	G089	0.0016731328
G046	G057	0.0016731323
G034	G078	0.0016731228
G097	G020	0.0016731151
G043	G071	0.001673064
G086	G040	0.0016730602
G056	G082	0.0016729542
G064	G093	0.0016729421
G030	G025	0.0016729401
G037	G079	0.0016728905
G030	G003	0.0016728607
G001	G023	0.001672854
G059	G072	0.001672846
G066	G076	0.0016728227
G048	G050	0.0016728216
G017	G056	0.0016728095
G013	G017	0.0016727928
G097	G085	0.0016727698
G086	G089	0.0016727365
G043	G092	0.0016726762
G075	G021	0.0016726659
G058	G051	0.0016726606
G003	G069	0.0016726605
G082	G087	0.0016726414
G035	G077	0.0016726343
G016	G034	0.0016726122
G059	G077	0.001672517
G061	G099	0.0016724268
G074	G055	0.0016724054
G007	G003	0.0016724021
G039	G070	0.0016723645
G056	G065	0.0016723584
G026	G064	0.001672307
G041	G071	0.0016722847
G042	G061	0.0016722691
G004	G093	0.0016722631
G024	G060	0.0016722565
G074	G023	0.0016722436
G003	G066	0.0016722289
G097	G057	0.0016721976
G073	G031	0.0016721765
G096	G089	0.0016721741
G034	G085	0.001672152
G040	G096	0.0016721489
G032	G061	0.0016721457
G014	G050	0.001672096
G052	G100	0.0016720112
G068	G086	0.0016720091
G036	G099	0.001671991
G020	G013	0.0016719901
G007	G040	0.0016719106
G042	G069	0.0016719033
G028	G099	0.0016718998
G055	G089	0.0016718883
G016	G018	0.0016718635
G046	G062	0.0016718529
G082	G096	0.0016718303
G053	G068	0.0016717379
G072	G053	0.0016717147
G098	G085	0.0016717017
G095	G068	0.0016716804
G067	G001	0.0016716748
G100	G026	0.0016716004
G039	G086	0.001671579
G096	G087	0.0016715552
G053	G078	0.0016715524
G071	G064	0.0016715204
G081	G043	0.001671489
G030	G005	0.0016714532
G062	G091	0.001671432
G041	G045	0.0016714117
G046	G016	0.0016713555
G042	G094	0.0016713507
G049	G021	0.0016713329
G003	G002	0.0016713243
G020	G071	0.0016713182
G038	G100	0.001671318
G035	G053	0.0016713047
G029	G041	0.0016712912
G092	G016	0.0016712897
G037	G001	0.0016712662
G004	G039	0.0016712392
G086	G043	0.0016712367
G005	G091	0.0016712034
G078	G070	0.0016712013
G080	G085	0.001671179
G055	G030	0.001671168
G045	G042	0.0016711544
G008	G071	0.0016711159
G017	G064	0.0016711149
G057	G096	0.0016710628
G079	G054	0.0016710182
G074	G071	0.001670986
G039	G081	0.0016709495
G087	G062	0.0016709354
G027	G075	0.0016709064
G055	G076	0.0016708676
G072	G075	0.0016708632
G056	G043	0.0016708336
G038	G065	0.0016707745
G021	G095	0.0016707574
G083	G034	0.0016707365
G090	G036	0.0016706936
G050	G056	0.0016706355
G070	G095	0.0016706251
G003	G061	0.00167062
G044	G001	0.0016706032
G012	G096	0.0016705901
G036	G091	0.001670561
G029	G048	0.0016705358
G071	G055	0.0016705333
G011	G038	0.0016705209
G070	G037	0.0016705203
G046	G097	0.0016705088
G028	G034	0.0016705029
G032	G009	0.0016705005
G073	G059	0.0016704928
G091	G064	0.0016704848
G076	G039	0.0016704276
G016	G024	0.0016704189
G038	G049	0.001670332
G098	G077	0.0016703206
G019	G067	0.0016703113
G073	G084	0.001670305
G081	G029	0.0016703032
G071	G065	0.0016702806
G071	G063	0.0016702774
G040	G080	0.0016702339
G064	G085	0.0016702192
G067	G003	0.0016702053
G011	G050	0.001670082
G014	G058	0.0016700678
G052	G025	0.0016699851
G040	G050	0.0016699506
G008	G095	0.0016699337
G040	G061	0.001669901
G033	G075	0.0016699007
G060	G059	0.0016698982
G039	G041	0.0016698971
G014	G022	0.0016698767
G023	G017	0.001669863
G092	G054	0.0016698361
G048	G020	0.0016698242
G039	G027	0.0016698112
G090	G053	0.0016697787
G048	G097	0.0016697774
G085	G098	0.0016697583
G050	G085	0.0016697225
G028	G037	0.0016697159
G052	G090	0.0016697056
G033	G067	0.001669681
G010	G014	0.0016696736
G058	G074	0.001669671
G036	G008	0.0016696404
G089	G030	0.0016696363
G058	G076	0.0016695367
G006	G052	0.0016695255
G008	G093	0.0016694462
G086	G070	0.0016694352
G052	G045	0.0016694214
G066	G065	0.001669399
G045	G098	0.001669383
G018	G011	0.0016693798
G002	G030	0.0016693716
G078	G098	0.0016693546
G087	G058	0.0016693305
G007	G017	0.0016693096
G006	G085	0.0016692915
G100	G043	0.0016692722
G045	G010	0.0016692614
G098	G099	0.0016692117
G005	G060	0.0016692039
G100	G036	0.0016692036
G003	G055	0.0016691794
G050	G084	0.0016691311
G019	G024	0.0016691064
G095	G073	0.0016691036
G031	G011	0.0016690763
G076	G053	0.0016690705
G030	G076	0.0016690522
G012	G093	0.0016690415
G087	G093	0.0016690309
G053	G061	0.0016690185
G089	G098	0.0016689859
G044	G014	0.0016689836
G055	G027	0.0016689786
G004	G025	0.001668977
G038	G019	0.001668936
G042	G044	0.0016689246
G017	G077	0.0016688724
G026	G020	0.0016688649
G054	G044	0.0016688296
G002	G020	0.0016687867
G004	G005	0.0016687678
G073	G082	0.0016687656
G060	G090	0.0016687644
G099	G068	0.0016687609
G093	G035	0.0016687124
G020	G040	0.0016686909
G092	G049	0.0016686708
G072	G017	0.0016686628
G015	G061	0.0016686439
G073	G067	0.0016686185
G080	G056	0.0016685821
G092	G090	0.0016685609
G044	G059	0.0016685532
G040	G094	0.0016685484
G080	G018	0.0016685444
G081	G077	0.0016685439
G036	G034	0.0016685309
G061	G053	0.0016684594
G080	G040	0.0016684417
G043	G007	0.0016684412
G050	G032	0.0016683695
G073	G088	0.001668349
G095	G098	0.0016682886
G024	G063	0.0016682424
G011	G074	0.0016681828
G019	G069	0.0016681426
G088	G093	0.0016681188
G093	G017	0.0016681186
G022	G046	0.0016681155
G024	G072	0.0016681039
G056	G087	0.0016680845
G002	G028	0.0016680541
G055	G032	0.0016680157
G029	G060	0.0016679113
G068	G052	0.0016678431
G034	G079	0.0016678008
G018	G041	0.0016677824
G037	G058	0.0016677523
G028	G090	0.0016677345
G040	G006	0.0016677214
G051	G072	0.0016676589
G030	G050	0.0016676275
G045	G081	0.0016676169
G034	G046	0.0016676164
G066	G052	0.0016675836
G067	G098	0.001667544
G005	G062	0.0016674297
G024	G054	0.0016674156
G081	G084	0.0016673695
G044	G036	0.0016673387
G016	G008	0.0016673302
G019	G045	0.0016673242
G002	G027	0.001667319
G072	G077	0.0016673058
G053	G057	0.0016673044
G026	G088	0.0016673018
G019	G063	0.0016672978
G039	G057	0.0016672689
G027	G074	0.0016671969
G036	G021	0.0016671949
G087	G048	0.0016671829
G018	G023	0.0016671373
G037	G081	0.0016671217
G027	G030	0.0016671112
G092	G026	0.0016670985
G039	G055	0.0016670534
G084	G038	0.0016669863
G091	G072	0.001666974
G071	G086	0.0016669701
G035	G003	0.0016669671
G013	G072	0.001666938
G015	G025	0.0016668561
G010	G064	0.0016668395
G007	G001	0.0016668285
G066	G040	0.001666814
G094	G046	0.0016667834
G005	G021	0.0016667697
G043	G009	0.0016667572
G075	G080	0.0016667447
G024	G087	0.0016667339
G019	G092	0.0016666651
G049	G026	0.0016666544
G075	G073	0.0016666217
G053	G042	0.0016666179
G003	G093	0.0016666113
G042	G067	0.0016665823
G098	G089	0.0016665625
G038	G099	0.0016665396
G087	G059	0.0016665227
G020	G004	0.0016665185
G075	G030	0.0016665122
G015	G057	0.0016665048
G095	G079	0.0016664577
G009	G070	0.0016664568
G031	G013	0.0016664296
G008	G013	0.0016664278
G079	G021	0.0016664068
G069	G008	0.0016663952
G008	G026	0.001666363
G041	G058	0.0016663336
G048	G058	0.001666309
G061	G034	0.0016663015
G099	G045	0.0016662981
G074	G012	0.0016662834
G015	G034	0.0016662196
G095	G007	0.0016662186
G013	G037	0.0016661759
G007	G089	0.0016661611
G056	G053	0.0016661347
G021	G003	0.0016661108
G089	G014	0.0016660404
G018	G054	0.0016659963
G090	G057	0.0016659909
G080	G034	0.0016659873
G001	G007	0.0016659813
G060	G071	0.0016659619
G039	G003	0.0016659375
G011	G069	0.0016659356
G035	G011	0.0016659178
G019	G023	0.0016659093
G100	G058	0.001665901
G030	G042	0.001665857
G021	G002	0.0016658216
G001	G020	0.001665804
G046	G012	0.0016657952
G032	G020	0.0016657733
G100	G019	0.0016657558
G031	G097	0.0016657432
G051	G021	0.0016656974
G075	G059	0.0016656186
G034	G094	0.0016655821
G036	G090	0.0016655395
G097	G086	0.0016655035
G076	G044	0.0016654474
G039	G038	0.0016654136
G079	G007	0.0016654093
G071	G018	0.001665406
G098	G065	0.0016653836
G058	G053	0.0016653392
G029	G019	0.0016653237
G071	G015	0.0016653001
G062	G090	0.0016652883
G071	G057	0.0016652442
G019	G049	0.0016652324
G092	G045	0.0016651957
G041	G008	0.0016651583
G090	G013	0.0016651548
G065	G063	0.0016650846
G020	G028	0.0016650329
G059	G047	0.0016650249
G018	G074	0.0016649545
G095	G003	0.0016649478
G049	G058	0.0016649419
G054	G053	0.0016649361
G065	G030	0.0016649337
G092	G061	0.0016649128
G052	G033	0.0016648024
G046	G005	0.0016648012
G021	G036	0.001664739
G028	G063	0.00166473
G069	G062	0.001664702
G011	G067	0.0016646886
G061	G007	0.0016646719
G003	G007	0.0016646712
G047	G058	0.0016646658
G064	G087	0.0016646477
G092	G080	0.0016646445
G075	G008	0.0016646369
G075	G071	0.0016646358
G016	G001	0.0016646099
G072	G064	0.0016645995
G040	G082	0.0016645829
G029	G052	0.0016645767
G034	G036	0.0016645506
G085	G038	0.0016645474
G073	G007	0.0016645449
G097	G070	0.0016644797
G005	G088	0.0016644385
G088	G049	0.0016644347
G056	G046	0.0016644265
G015	G077	0.0016644018
G016	G041	0.001664388
G028	G085	0.0016643542
G011	G054	0.0016642737
G076	G081	0.0016642477
G054	G005	0.0016642465
G006	G057	0.0016642394
G017	G097	0.001664233
G051	G066	0.0016641745
G015	G001	0.0016641708
G091	G063	0.0016641491
G056	G017	0.0016641242
G026	G054	0.0016640968
G050	G035	0.0016640655
G024	G036	0.0016640213
G084	G028	0.001664
G047	G070	0.0016639835
G061	G030	0.0016639618
G099	G091	0.0016639517
G022	G041	0.0016639122
G054	G074	0.0016637242
G058	G025	0.0016636979
G089	G062	0.0016636755
G072	G049	0.0016636723
G068	G046	0.0016636718
G075	G028	0.0016636655
G058	G018	0.0016636623
G033	G043	0.0016636611
G006	G031	0.0016636056
G003	G027	0.001663595
G097	G087	0.0016635836
G092	G051	0.0016635741
G079	G019	0.0016635612
G054	G028	0.0016635451
G030	G070	0.0016635164
G066	G069	0.0016634427
G095	G036	0.0016634265
G035	G016	0.0016633892
G099	G070	0.0016633857
G046	G054	0.0016633383
G082	G077	0.0016633145
G004	G099	0.0016633078
G067	G018	0.0016632817
G032	G027	0.0016632664
G072	G071	0.0016632495
G075	G062	0.0016632249
G077	G058	0.001663217
G095	G035	0.0016632141
G084	G082	0.0016631173
G084	G094	0.0016630533
G079	G084	0.001663034
G093	G084	0.0016630234
G073	G022	0.0016630183
G016	G098	0.0016630065
G088	G051	0.0016629475
G092	G053	0.0016629463
G040	G055	0.0016629238
G064	G041	0.0016628897
G016	G042	0.0016628848
G031	G070	0.0016628193
G020	G081	0.001662715
G087	G030	0.0016626373
G027	G012	0.001662591
G086	G091	0.0016625844
G088	G036	0.0016625761
G086	G069	0.0016625627
G079	G056	0.0016625576
G026	G074	0.001662554
G042	G051	0.0016625293
G052	G040	0.0016625051
G064	G017	0.0016624683
G092	G096	0.0016624461
G043	G064	0.0016624396
G081	G060	0.0016624228
G044	G003	0.0016624216
G023	G001	0.0016624088
G080	G036	0.001662406
G065	G007	0.0016623983
G031	G068	0.0016622684
G046	G034	0.001662266
G005	G070	0.00166225
G089	G065	0.0016622477
G066	G061	0.0016622224
G066	G017	0.0016621826
G036	G048	0.0016621609
G085	G064	0.0016621012
G022	G052	0.0016620661
G013	G082	0.0016620491
G088	G010	0.001662045
G049	G010	0.0016619962
G014	G059	0.0016619884
G097	G008	0.001661973
G064	G006	0.0016619575
G080	G071	0.0016619392
G071	G031	0.0016619349
G099	G038	0.0016619148
G046	G074	0.0016619045
G070	G098	0.001661895
G025	G078	0.0016618556
G040	G054	0.0016617889
G067	G012	0.001661742
G037	G046	0.001661735
G072	G045	0.0016617066
G045	G020	0.0016617026
G026	G017	0.0016616969
G091	G034	0.0016616968
G031	G005	0.001661696
G100	G032	0.0016616936
G074	G064	0.0016616617
G035	G024	0.0016616551
G087	G097	0.001661622
G015	G020	0.0016616043
G062	G084	0.0016615851
G092	G006	0.001661561
G052	G046	0.0016615195
G035	G096	0.0016615042
G073	G066	0.0016614464
G066	G037	0.0016614391
G095	G046	0.0016614381
G100	G063	0.0016614374
G096	G090	0.0016614165
G100	G040	0.0016614106
G093	G049	0.0016612955
G025	G075	0.0016612752
G040	G068	0.0016612667
G035	G006	0.0016612653
G069	G056	0.0016612415
G068	G049	0.0016612103
G019	G079	0.0016611553
G033	G092	0.0016611201
G076	G020	0.0016610854
G100	G002	0.0016610661
G068	G078	0.0016610654
G061	G032	0.0016610574
G074	G089	0.0016610262
G061	G025	0.0016609957
G077	G075	0.0016609607
G016	G093	0.0016609596
G062	G063	0.0016609472
G042	G026	0.0016609386
G002	G039	0.0016608431
G064	G001	0.0016607725
G014	G063	0.0016606973
G056	G008	0.001660693
G070	G020	0.0016606528
G011	G034	0.0016606498
G040	G084	0.0016606197
G100	G045	0.0016605799
G070	G001	0.0016605689
G024	G092	0.001660566
G032	G001	0.0016605612
G094	G087	0.0016605434
G014	G007	0.001660505
G095	G074	0.0016604987
G014	G061	0.0016604459
G003	G010	0.0016603428
G048	G053	0.0016603041
G061	G082	0.0016603022
G030	G012	0.0016603018
G084	G098	0.0016602514
G047	G031	0.0016601823
G059	G090	0.0016601299
G030	G068	0.001660129
G040	G093	0.001660098
G088	G017	0.00166006
G091	G015	0.0016600369
G020	G059	0.001660029
G037	G042	0.0016600041
G062	G061	0.00166
G039	G023	0.0016599951
G013	G081	0.0016599476
G014	G029	0.0016599236
G021	G043	0.0016599216
G039	G037	0.0016599135
G071	G097	0.0016599132
G033	G014	0.0016599057
G045	G026	0.001659903
G081	G073	0.0016598421
G085	G049	0.0016598019
G067	G034	0.0016598001
G064	G005	0.0016597987
G092	G040	0.0016597917
G084	G063	0.0016597853
G056	G098	0.0016597728
G099	G036	0.0016597208
G041	G066	0.0016596704
G054	G064	0.0016596573
G007	G087	0.0016596228
G082	G061	0.0016596178
G021	G073	0.0016596111
G061	G098	0.0016596109
G005	G018	0.0016595976
G004	G048	0.001659566
G042	G034	0.0016595427
G084	G001	0.0016595075
G057	G003	0.0016595013
G035	G030	0.0016594954
G058	G062	0.0016594881
G060	G054	0.0016594804
G005	G093	0.0016594284
G071	G038	0.0016593772
G080	G077	0.0016593471
G044	G020	0.0016593088
G054	G018	0.0016592918
G017	G048	0.0016592153
G025	G073	0.0016591739
G061	G026	0.0016591613
G045	G095	0.0016590909
G025	G091	0.001659082
G031	G053	0.0016590771
G014	G060	0.0016590558
G020	G023	0.0016590544
G057	G037	0.0016590443
G019	G005	0.0016590285
G086	G087	0.0016590013
G028	G073	0.0016589966
G032	G079	0.0016589762
G005	G078	0.0016589365
G025	G059	0.001658901
G010	G082	0.0016587672
G090	G097	0.0016587569
G019	G007	0.0016586435
G015	G082	0.0016586055
G036	G055	0.00165858
G012	G086	0.0016585075
G025	G089	0.0016584389
G024	G055	0.0016584108
G053	G036	0.0016584104
G066	G018	0.0016583841
G024	G070	0.0016583715
G055	G005	0.0016583608
G011	G077	0.0016583562
G045	G071	0.0016583484
G021	G017	0.0016583108
G079	G093	0.001658278
G032	G023	0.0016582472
G074	G029	0.0016582264
G056	G081	0.0016582193
G055	G068	0.0016582184
G048	G081	0.0016581841
G021	G092	0.0016581813
G030	G083	0.0016581734
G009	G019	0.0016581487
G095	G033	0.0016581379
G072	G095	0.0016581254
G029	G050	0.00165807
G013	G060	0.0016580174
G079	G066	0.0016580158
G086	G047	0.0016580073
G073	G079	0.001657972
G030	G084	0.0016578578
G072	G008	0.0016578548
G009	G069	0.0016578318
G024	G009	0.0016577546
G081	G014	0.001657722
G033	G077	0.0016577204
G053	G015	0.0016576442
G081	G052	0.0016576421
G100	G049	0.0016576351
G057	G081	0.001657605
G091	G058	0.001657566
G044	G093	0.0016575499
G071	G036	0.0016575343
G025	G068	0.0016575212
G080	G033	0.0016574775
G041	G009	0.0016574766
G049	G075	0.0016574679
G090	G059	0.0016573968
G057	G070	0.0016573854
G051	G084	0.0016573055
G084	G070	0.0016572848
G062	G080	0.0016572737
G067	G026	0.0016572727
G039	G034	0.001657266
G059	G005	0.0016572623
G002	G058	0.0016572293
G094	G038	0.0016572071
G052	G019	0.0016571828
G022	G056	0.0016571434
G099	G050	0.0016570907
G042	G090	0.0016570159
G051	G024	0.0016569981
G091	G073	0.0016569708
G048	G026	0.0016569672
G032	G025	0.00165694
G078	G022	0.0016569353
G056	G010	0.0016569016
G054	G091	0.0016568477
G030	G079	0.0016568427
G097	G029	0.0016568427
G003	G080	0.0016568069
G059	G079	0.0016567713
G083	G086	0.0016567608
G005	G052	0.0016567596
G030	G002	0.0016567181
G037	G015	0.0016566976
G066	G022	0.0016566756
G039	G077	0.0016566738
G100	G013	0.0016566366
G015	G080	0.0016566105
G045	G009	0.0016565924
G007	G046	0.001656591
G027	G013	0.001656575
G060	G003	0.0016565702
G065	G050	0.0016565697
G075	G093	0.0016565417
G053	G025	0.001656502
G068	G024	0.0016564832
G027	G064	0.0016564463
G075	G086	0.0016564361
G027	G099	0.0016564062
G039	G005	0.0016564048
G068	G001	0.0016563793
G050	G003	0.001656373
G055	G042	0.0016563525
G089	G096	0.0016563429
G042	G048	0.001656314
G035	G062	0.0016562663
G072	G080	0.0016562198
G071	G007	0.001656194
G080	G097	0.0016561615
G026	G042	0.0016560934
G050	G010	0.0016560924
G090	G063	0.0016560832
G071	G043	0.0016560688
G081	G011	0.0016560322
G091	G054	0.0016559869
G008	G012	0.0016559757
